1608,b1d39b67-e8769957-a6e01fa0-58ebddeb-f3556a73,2019-07-15 17:52:57.527,63
1609,224b4da8-1e8fb2c7-fa069732-795646ff-70f9c0d8,2019-07-15 17:52:57.574,47
1610,bde0691a-630f90a4-ca516433-0fd6605f-b25c276e,2019-07-15 17:52:57.621,47
1611,14f22487-ad3e8635-480bf716-3bbfee62-fbc3ba7c,2019-07-15 17:52:57.652,31
1612,40e6f23a-aa6a8208-8c5d1d57-469a0872-2ecb086d,2019-07-15 17:52:57.714,62
1613,01c38854-9d080d2f-340fd6ee-b6b7fd0e-4dbe12a5,2019-07-15 17:52:57.761,47
1614,575cf28f-23512211-9362015e-52783f75-0aa4dcd4,2019-07-15 17:52:57.824,63
1615,ce4aa4d1-9905eaf7-3ad40d03-f868a9e3-71d2b284,2019-07-15 17:52:57.902,78
1616,e4e7c3b0-04783ed3-2f7f738c-2bee51c9-6805995c,2019-07-15 17:52:57.933,31
1617,cef09a49-083a5f18-991d3f8f-47fa205e-7016f2a2,2019-07-15 17:52:57.996,63
1618,e700b865-b4ede5ff-05ac5516-b258fc27-69c01633,2019-07-15 17:52:58.042,46
1619,e3ae8a5e-0530da5e-5527aa65-add1ce54-6df37097,2019-07-15 17:52:58.089,47
1620,1682990b-8bf781c3-ec60eead-ab3bb3cc-6136f810,2019-07-15 17:52:58.511,422
1621,fe750a7f-266b2152-6cbe3df0-892b61ec-ccb3b028,2019-07-15 17:52:58.527,16
1622,00cb5dd1-8a9f755f-c84d4b82-302a8960-c7770b88,2019-07-15 17:52:58.558,31
1623,6ccce76b-500195b3-d07658fe-a5928b35-32ee985b,2019-07-15 17:52:58.589,31
1624,31db8402-03856335-f00b2532-7be8a72d-0fa0467a,2019-07-15 17:52:58.621,32
1625,665db5ef-3f6dedb3-4fee403d-e7582c09-9962271a,2019-07-15 17:52:58.667,46
1626,6e560d79-1ca6b216-b708dba4-e2987095-1e905c98,2019-07-15 17:52:58.714,47
1627,a19325ba-909749a2-aaff4996-3a392040-66c39d73,2019-07-15 17:52:58.730,16
1628,a7f27f61-06f40f72-6d39bd57-a313c7c6-3f401356,2019-07-15 17:52:58.761,31
1629,267b1fcb-4c8ba2d5-c37e0642-a2f718f7-c10abb28,2019-07-15 17:52:58.792,31
1630,da6e9969-d6a21458-41c630f6-69421ebe-2cb47bb0,2019-07-15 17:52:58.839,47
1631,8892fe25-e1b0b956-9c959541-cb58b67f-a22bd888,2019-07-15 17:52:58.871,32
1632,27fdbc82-b1ce8b15-460579a2-f89da9c1-942e9afe,2019-07-15 17:52:58.917,46
1633,bb84297e-cc2feaea-a3063f5a-883feaa0-13611b19,2019-07-15 17:52:58.980,63
1634,2d543e70-1dc0e137-ba21797b-ab047b15-55eb6afc,2019-07-15 17:52:58.996,16
1635,21a3a918-976e9ef3-911a44ad-962e4f1c-82635a11,2019-07-15 17:52:59.027,31
1636,f10597c8-cc8b2507-c26d435a-2dac5c29-4382ace8,2019-07-15 17:52:59.386,359
1637,b744ef83-c73d5525-b49f2b08-3394cc6e-4cbcb996,2019-07-15 17:52:59.449,63
1638,308775f5-7ff1ecf5-75ea5d6c-8f8b2f75-cf30347f,2019-07-15 17:52:59.496,47
1639,7f5bc8dd-3effc8cc-4510a6aa-3eacf276-f3fc54bd,2019-07-15 17:52:59.558,62
1640,69c956e8-a9138e6f-218756f3-35b31543-1bb9d5b7,2019-07-15 17:52:59.605,47
1641,44876a1a-4c69fe1c-d1b0a26c-bb16a3c3-0d9a8882,2019-07-15 17:52:59.667,62
1642,2fa765ab-b3d19e48-f7ae1746-96e90ea5-eaa049dc,2019-07-15 17:52:59.714,47
1643,b4f26249-20678507-10eb03e0-161b086a-18bc10e1,2019-07-15 17:52:59.777,63
1644,266a2e49-2bd221c6-7261bf3d-f797598d-61f300be,2019-07-15 17:52:59.824,47
1645,e1047f79-b865e7eb-cd6c02cb-087e98cd-80733688,2019-07-15 17:52:59.871,47
1646,17f7bc4c-83350cdb-15d535c8-7cdb026d-67ccb68b,2019-07-15 17:52:59.933,62
1647,900f16d2-14e81fe4-45fe94a7-20a27e08-b0d04a00,2019-07-15 17:52:59.980,47
1648,2fc96e9f-7827354c-68573874-75b10c8e-3151c86f,2019-07-15 17:53:00.355,375
1649,2e2cffc0-a205b112-a2ac44f9-8982216d-cd1132d4,2019-07-15 17:53:00.386,31
1650,86521986-668a25d3-1ab8132d-eb6b2af0-7832fa4d,2019-07-15 17:53:00.433,47
1651,ccb10689-c972f6dd-aea4bb2c-8cd75488-f87a7d28,2019-07-15 17:53:00.480,47
1652,ae81c1ec-89b934c8-6e616dc9-ce4e6a4f-27a2f2b7,2019-07-15 17:53:00.542,62
1653,1e32d944-bfd9b940-a52c2a2f-4374e3ad-9346440f,2019-07-15 17:53:00.589,47
1654,00a712a7-386b7a72-42255486-ffbef596-33023bc3,2019-07-15 17:53:00.652,63
1655,55a10499-508de6fa-efd4af53-7bf7ed20-d26187dc,2019-07-15 17:53:00.699,47
1656,656ff310-333ef85e-0691f7bc-aedb679e-5bb82306,2019-07-15 17:53:00.746,47
1657,7c5a2675-ae5adeaf-05f09074-e9c0ac52-63ec5cab,2019-07-15 17:53:00.808,62
1658,a4960fe6-596eee2c-bce95b61-38f96644-ef6990da,2019-07-15 17:53:00.855,47
1659,be6ac457-81910b15-35eaa08e-d95e1829-862de140,2019-07-15 17:53:00.886,31
1660,5c7e32c7-8e34884d-0be7ebc0-4dea7d35-5a5116b1,2019-07-15 17:53:00.917,31
1661,f2e15a2a-a749aabc-02f084fd-27fdeecb-311659f9,2019-07-15 17:53:00.980,63
1662,27cbf901-f2499056-40cd69b1-5113a711-2ccdaddb,2019-07-15 17:53:01.042,62
1663,9d5cc7ae-ff8af812-3f0e154f-d142b99f-09ee8a23,2019-07-15 17:53:01.089,47
1664,c915caf6-cdbb58c0-3f4d286a-57577072-399a77f3,2019-07-15 17:53:01.511,422
1665,6ec9584f-b70f38ef-6a7cee78-250bd5eb-ce9541f1,2019-07-15 17:53:01.558,47
1666,d5cedf67-8036760c-f8e26eaf-35ff1c01-3ab315fa,2019-07-15 17:53:01.589,31
1667,2612000d-769d26a3-12e7d2f5-b782779b-0f9af86a,2019-07-15 17:53:01.621,32
1668,9076f984-bd9b897d-e4e734ff-3496a567-8d535284,2019-07-15 17:53:01.652,31
1669,33666e9a-45821d16-5f5fbab7-641b7afe-ccba2d2d,2019-07-15 17:53:01.683,31
1670,2ebb7327-e5c8a94c-58c49a95-fb18016e-0246d0e9,2019-07-15 17:53:01.714,31
1671,7b16bf9a-06052a4a-0f8c65a8-3786d765-476b7165,2019-07-15 17:53:01.730,16
1672,928919e6-dd09e583-d3a31c38-9813f0ac-d004d409,2019-07-15 17:53:01.761,31
1673,90f53e05-2f1d4b45-01221dff-dbdf7a09-1fc9eab7,2019-07-15 17:53:01.792,31
1674,8b7a3f29-9d6608d3-b884c753-775179ef-dd70d96e,2019-07-15 17:53:01.824,32
1675,8a169b5c-aa6547a5-8c1efd11-514dabcb-a72871b3,2019-07-15 17:53:01.871,47
1676,cef49e6f-395560ce-bfc5ac32-642f9284-7a1f02bb,2019-07-15 17:53:01.917,46
1677,e8111023-333b113a-50ee7943-4b24d8a0-83e0ac61,2019-07-15 17:53:01.980,63
1678,5fe92039-17431f1e-74928dbe-a03fc711-d937b88d,2019-07-15 17:53:02.386,406
1679,077c3c50-1d38a453-f7caf146-35c4f4de-4bacc4c0,2019-07-15 17:53:02.433,47
1680,86b5f8cc-9d0d5169-780ea61a-a7f2190a-3e27ed92,2019-07-15 17:53:02.480,47
1681,fbbe8a75-ac51930c-9818502c-e6751717-7aac6959,2019-07-15 17:53:02.527,47
1682,5b94f4eb-9fa72b9b-ba777b12-d032c4c0-24e0f211,2019-07-15 17:53:02.574,47
1683,e834946c-1c188164-67da2864-9bcf1c7d-e160e544,2019-07-15 17:53:02.636,62
1684,ffca67a8-cfd6ad11-3bf87b68-195d8062-20a77e44,2019-07-15 17:53:02.683,47
1685,d966a2c8-f64c5bd1-4892e50b-648270dc-764bdecf,2019-07-15 17:53:02.730,47
1686,b07127af-66bc8c9f-71e2d2b4-fcc1c50a-c09669ed,2019-07-15 17:53:02.777,47
1687,09690edc-493c00bc-f612c38b-6996f631-7decf79f,2019-07-15 17:53:02.839,62
1688,99d317dc-8ee67a86-ac314416-31584ee7-81cdb0ae,2019-07-15 17:53:02.886,47
1689,a4348799-0360ffc9-b47b0634-b5e0b53d-a2ae7ca7,2019-07-15 17:53:02.933,47
1690,3468f076-bb366bd8-e49e98b6-12816935-affd3ae0,2019-07-15 17:53:02.980,47
1691,0efe6811-f9194a15-ef705665-890ec9c7-5c0adcf4,2019-07-15 17:53:03.027,47
1692,ce0767bb-9c919591-0a8f1a01-a732ef00-d3c39c3d,2019-07-15 17:53:03.449,422
1693,c469e7c7-67529601-df9d7980-3d31697c-c0a13c18,2019-07-15 17:53:03.496,47
1694,785be85b-da6368fd-4841fdd8-e49a75ba-3753fb61,2019-07-15 17:53:03.542,46
1695,4fc389e1-1f835f3c-601b25e3-d4a9c389-7bb41c91,2019-07-15 17:53:03.589,47
1696,d54656c4-9e468799-608059f3-cc66a78e-247359df,2019-07-15 17:53:03.636,47
1697,57de3c87-765f148b-2f9e8e3a-2bde386a-808408e6,2019-07-15 17:53:03.683,47
1698,067a09e3-93b29d59-b2ae8e22-708e4a48-c862538d,2019-07-15 17:53:03.730,47
1699,e73c67d1-b23c60a5-87f45c7d-a4cfb025-5ed1c70c,2019-07-15 17:53:03.777,47
1700,b2b4288a-11c6f5e4-289fa710-3d01f443-19583e8d,2019-07-15 17:53:03.824,47
1701,4dbd1cc3-a2cbd125-1462e7d4-ecba14b7-a1022eba,2019-07-15 17:53:03.871,47
1702,542db11c-4c101d0b-656dca80-489b6c07-2116efd9,2019-07-15 17:53:03.917,46
1703,350958eb-9946bc14-7aa7f91a-03433575-31adda33,2019-07-15 17:53:03.964,47
1704,b61a42c0-00e2b1df-658e8dc8-a0718958-fff6155a,2019-07-15 17:53:04.042,78
1705,cbb5afb5-9bff591e-12b4708b-ff43f649-0548160e,2019-07-15 17:53:04.371,329
1706,d92fa6c8-c4c31128-f37baa64-693400c8-0e46b700,2019-07-15 17:53:04.402,31
1707,b43a6101-19656934-b99c6033-4d04734e-aa8e872b,2019-07-15 17:53:04.464,62
1708,7f5fe27b-dc2282a7-ca70052e-84df56d4-727f1c86,2019-07-15 17:53:04.496,32
1709,73f35e7c-2ef91cc1-7fe27179-e20da400-e65414e8,2019-07-15 17:53:04.527,31
1710,c7676c3e-daa24454-1225b53b-b0d6533d-b30e18fa,2019-07-15 17:53:04.558,31
1711,d3cb19cb-719ec898-b7593d37-bc68a34f-e057a683,2019-07-15 17:53:04.589,31
1712,4bab4c06-fd8f9be1-892da3a9-8765b432-95e30fe8,2019-07-15 17:53:04.621,32
1713,2f8ef6d6-ceb889f5-fe336f7b-a99cbfd7-8be4aeeb,2019-07-15 17:53:04.636,15
1714,2eee79d1-5f67499b-9713c526-9d39ac76-d784b882,2019-07-15 17:53:04.667,31
1715,edcb1e78-e27c8fb1-ff4a7f89-e0209c05-ac5c581f,2019-07-15 17:53:04.699,32
1716,0a535cf7-54323f10-b494c352-8f24b835-9deecbb3,2019-07-15 17:53:04.746,47
1717,f22cbf7c-245053ee-f45eb610-a34877ba-84e5419e,2019-07-15 17:53:04.792,46
1718,443248a6-6de7b45d-b5c83e2a-bc15a931-32ef68a4,2019-07-15 17:53:04.824,32
1719,fbce13c5-158cf820-61e14e89-c9db1c22-ee5f1f5e,2019-07-15 17:53:04.871,47
1720,51bbdf51-e79e1dee-7bbe3a1d-0489899d-9520bef3,2019-07-15 17:53:04.918,47
1721,6e1a32e3-112c6a97-3c83beeb-d62a25f5-9106e506,2019-07-15 17:53:04.964,46
1722,be7723d3-8d2cf332-71d8ae88-c17cd204-79ad9671,2019-07-15 17:53:05.011,47
1723,0d3a7bac-8346f7a1-f9f54724-219a1618-633bb863,2019-07-15 17:53:05.402,391
1724,dfeef532-3b4f8727-59ee1928-b4b6a3a2-46c7abb4,2019-07-15 17:53:05.449,47
1725,389f5a19-97724e54-32396c75-0825d294-f7333fbe,2019-07-15 17:53:05.496,47
1726,1cf87e17-03698f82-56342a84-d9af391e-d701be37,2019-07-15 17:53:05.542,46
1727,283f30c4-76257138-c9ba7874-7064bacb-7db8e1a8,2019-07-15 17:53:05.589,47
1728,13ebe0fc-98944dda-29b821b3-9280890c-6fee0d2a,2019-07-15 17:53:05.636,47
1729,edadf2bb-f00d32cf-105be52f-68a4538f-b61d73ca,2019-07-15 17:53:05.683,47
1730,a4582a17-6a904c1d-f072be51-9852abcb-51914baf,2019-07-15 17:53:05.730,47
1731,d611f9f0-2dbd1c4b-7b81b58d-0b502708-b1605f96,2019-07-15 17:53:05.777,47
1732,5ec435c4-e621fab9-a8e211b5-d4da4eda-9e1e96c5,2019-07-15 17:53:05.824,47
1733,7cd6cb3c-319e5209-c5e1a0cc-9c4b4f48-7baa607b,2019-07-15 17:53:05.871,47
1734,314f95d0-47b93b00-b61ffd9f-de7dc826-879271bd,2019-07-15 17:53:05.918,47
1735,a7eb0c8a-33fc1530-be79e354-2c61e8a2-d854d177,2019-07-15 17:53:05.964,46
1736,6df0c3ce-d492a4b4-8273e5b9-c45457eb-f0642b9d,2019-07-15 17:53:06.011,47
1737,0c752000-28a8e53f-a6cacae2-aa49622d-4e71efe6,2019-07-15 17:53:06.355,344
1738,f9a0cb9a-5db15e5a-befa05f1-42c065f0-6cc8949d,2019-07-15 17:53:06.402,47
1739,c3f30409-5613cd76-35180b09-ce931b7c-15f67bbe,2019-07-15 17:53:06.480,78
1740,f2a651f0-28448e40-e912e3e3-5e09ce4d-aa45b6ad,2019-07-15 17:53:06.527,47
1741,11579ecb-12658d37-3f35e42a-f14c47bf-22d67ed6,2019-07-15 17:53:06.574,47
1742,abf9aad8-075c1c27-deca89ad-f0d377c4-bdee9efb,2019-07-15 17:53:06.621,47
1743,5dbe36ea-06015f8e-603ede2a-466df8a1-d7d53b04,2019-07-15 17:53:06.668,47
1744,d2c5a8ae-11b63603-2dbbea27-c6f06d83-35fc023e,2019-07-15 17:53:06.714,46
1745,172c1351-6014830a-0e979eb9-34099ab0-16dee95e,2019-07-15 17:53:06.761,47
1746,c5ce3afc-d2364318-1ffeceb8-8c9d463e-6b4adadd,2019-07-15 17:53:06.808,47
1747,9adfb8aa-63d290b6-214e0095-f802bc40-f631d64c,2019-07-15 17:53:06.855,47
1748,444c6c1c-496c4799-1d7bfe9f-53216f0b-4bd0280c,2019-07-15 17:53:06.902,47
1749,463b7b89-ec9970d1-8dcf7569-934eca9a-2429e1bb,2019-07-15 17:53:06.949,47
1750,c9da9f77-7d59e809-f6a5ae85-6ce82188-70767b66,2019-07-15 17:53:06.996,47
1751,9cccaec8-c7d382e9-541e6008-2b1e8fa3-a807dec6,2019-07-15 17:53:07.043,47
1752,69866ff6-c696568c-1956f0dc-4ceb4ff4-931335e5,2019-07-15 17:53:07.433,390
1753,824e26cd-0bb77985-03008ac0-3d893893-719683fa,2019-07-15 17:53:07.480,47
1754,f488eac4-5149a567-7a545e00-94e23873-66ff6578,2019-07-15 17:53:07.496,16
1755,abfd6656-d0c108a7-09ced4df-be6818e5-1cfa990f,2019-07-15 17:53:07.527,31
1756,58b1c98c-25fd1dec-fe2a2dd5-5b4bcf8b-369d861c,2019-07-15 17:53:07.558,31
1757,a401ff2b-20972417-b931aace-56a975e4-317c5aee,2019-07-15 17:53:07.589,31
1758,3f283e66-81425914-15381cd7-80a3a23a-56fdeb29,2019-07-15 17:53:07.621,32
1759,0d4d1326-f93ecf3b-51cc3a4d-3e93e121-e1f37262,2019-07-15 17:53:07.652,31
1760,d87c77ef-f4daf8c1-5bc1f82c-07d70bc0-fd1ec57b,2019-07-15 17:53:07.699,47
1761,08e9faca-b50cc298-703d59b8-51962031-b8feae3f,2019-07-15 17:53:07.746,47
1762,73c8b796-18516787-bd3346ad-98eaaa58-52ecfb3c,2019-07-15 17:53:07.793,47
1763,df319079-afd5367f-6482d535-96128fae-bff5ba4f,2019-07-15 17:53:07.824,31
1764,147c1ea2-cc355b0c-e6199fa2-b1782a69-2002aabd,2019-07-15 17:53:07.871,47
1765,bbf6684d-c481d5a8-01a0ce5b-a4bb2eb4-759656f5,2019-07-15 17:53:07.918,47
1766,c2d4e59f-6c2faad7-24353d94-9d279e34-11549d00,2019-07-15 17:53:07.964,46
1767,e48b9105-58dfb42e-9f490d3c-4c3dff6d-51129ecf,2019-07-15 17:53:08.027,63
1768,7544b2e2-70ed9e61-eb577b62-54db4669-307d74df,2019-07-15 17:53:08.058,31
1769,35175e34-5dcb7f4d-627d3839-21421e5f-551fcaaa,2019-07-15 17:53:08.464,406
1770,c2b64a47-d8662c36-0f48f568-e8976dd0-1e5c5adc,2019-07-15 17:53:08.511,47
1771,dec1c3ec-75ddf646-2111fcf5-ba1eb23c-a7e8bc1d,2019-07-15 17:53:08.558,47
1772,9520c2fb-46f0ba9e-0e646dcd-f9c01fa7-8ab29aa9,2019-07-15 17:53:08.589,31
1773,edaa3d7a-3b33ad01-24f59e37-9bbc7286-ebc572cf,2019-07-15 17:53:08.652,63
1774,ea8698be-97e832bf-290c6484-eb00585e-5227b82a,2019-07-15 17:53:08.714,62
1775,d706d83d-56edfa04-e44a955d-2b148688-0739b826,2019-07-15 17:53:08.761,47
1776,df7ad452-c8652402-3c402a15-9c015d0b-1447bf40,2019-07-15 17:53:08.793,32
1777,1df8ad15-25f707c0-29d3640f-0d63e255-8226c3b9,2019-07-15 17:53:08.839,46
1778,4f589854-28c94972-7df5e32b-b2a7c861-d39e27da,2019-07-15 17:53:08.871,32
1779,bd0abed9-2b6cb97b-61186998-e809bf64-348c2157,2019-07-15 17:53:08.902,31
1780,47e590b1-d63eae8f-3295c26d-05088b93-a2fa6c20,2019-07-15 17:53:08.949,47
1781,c3f48a6e-b8aca9ff-59ad51d0-c0643de1-d4f36431,2019-07-15 17:53:08.980,31
1782,48432851-f10a5f6c-b25d408d-e301cc1a-02f37e1d,2019-07-15 17:53:09.043,63
1783,f768ab43-31a1c889-2dc9ead3-c6b27668-f520bb4d,2019-07-15 17:53:09.089,46
1784,3dc168e9-d5666446-47462aa6-f83286f2-267b3900,2019-07-15 17:53:09.136,47
1785,281a9c67-c7b7a760-7b3c5b07-b393c29d-12e40314,2019-07-15 17:53:09.183,47
1786,581f20a2-35f3bb23-fc7dc3a4-ea4a304c-a34b8aa1,2019-07-15 17:53:09.261,78
1787,d0657013-06ff31c0-c91cd990-87b460cb-68e5fc5a,2019-07-15 17:53:09.308,47
1788,682b3fa4-47321434-60c07cfd-987de6e7-4ca69f7c,2019-07-15 17:53:09.371,63
1789,bc47515f-028f484c-f0cc17d2-74006d4d-9870482a,2019-07-15 17:53:09.418,47
1790,fd24b462-61bc9760-6683c9e0-660bc643-15de84da,2019-07-15 17:53:09.480,62
1791,f8a1d4b3-9dbbd9b9-0cb3c7d5-4ca352d4-5db26e89,2019-07-15 17:53:09.527,47
1792,d6fd8ec0-f54943ff-d37f5553-30ac3be0-757d5c66,2019-07-15 17:53:09.589,62
1793,b3f0bcd3-23d6a0e5-226bd1ff-c12aefac-eabf5235,2019-07-15 17:53:09.636,47
1794,580990c7-0d6cd265-deb53a27-9c64e30d-29650c47,2019-07-15 17:53:09.699,63
1795,11751227-206943fd-5aaa3ad1-0b4729d1-50c10520,2019-07-15 17:53:09.746,47
1796,d41c3614-2ef9dda7-2fd2cf68-c903c79a-e345e0ff,2019-07-15 17:53:09.808,62
1797,5d74069c-e265be93-4774e236-b97f5927-bb00720e,2019-07-15 17:53:09.855,47
1798,7e30fb53-ebfd0988-503d3f4c-3f88c06f-d94eeb1b,2019-07-15 17:53:09.918,63
1799,07d4bba6-79074c83-930e80f3-45c75430-4ddce0a2,2019-07-15 17:53:09.964,46
1800,d4f9e59f-dbfda5fd-56671023-7c76d785-391d6457,2019-07-15 17:53:10.011,47
1801,beee5502-19d077dd-8e28efa9-e1871293-4277a5b7,2019-07-15 17:53:10.402,391
1802,1c66f468-7fc772fe-50c908b3-f95d5bb8-1394f8d2,2019-07-15 17:53:10.433,31
1803,5f02c499-a24e06c0-e6a88c31-efcee4c8-8395468d,2019-07-15 17:53:10.480,47
1804,a2ee796b-16d2d626-b7dfdd0f-df1dd801-82736b9f,2019-07-15 17:53:10.511,31
1805,e1b8f559-dca40a28-500aa979-8efd8121-d5fd1e85,2019-07-15 17:53:10.527,16
1806,3f5bb5ac-3483fcf4-da2b5aca-d26780c7-326c8804,2019-07-15 17:53:10.558,31
1807,6d3fcf17-06ea0db8-2ef5a4e9-d6277b04-0fb6f562,2019-07-15 17:53:10.589,31
1808,86a6490e-0681f8f5-0db08f53-d8872a66-98926da7,2019-07-15 17:53:10.621,32
1809,d59d3846-f74131e7-5bd98eda-93d2b005-eef9216d,2019-07-15 17:53:10.652,31
1810,34e2e36b-954b8465-ce82049c-ca91d00d-47d071a3,2019-07-15 17:53:10.683,31
1811,977c2f6d-6aa5d99f-de85345d-6db256fd-17422f65,2019-07-15 17:53:10.714,31
1812,7f6da6a5-07a10f6a-1d03548d-60096f35-1696257e,2019-07-15 17:53:10.746,32
1813,6422fdae-c33f1c34-a3ea3612-f586e45f-dbfb650a,2019-07-15 17:53:10.777,31
1814,20eace27-16a8bce8-b991cfe7-1b29f867-85331d4e,2019-07-15 17:53:10.808,31
1815,9aacb3bf-0e264241-1a9757d8-c00f0230-04a8c5ab,2019-07-15 17:53:10.855,47
1816,41826af9-863efa2f-8f6a33aa-dfd21287-29552ce5,2019-07-15 17:53:10.902,47
1817,7298ef33-cbdd3cea-8ad446b9-40a606b5-6c90bfb9,2019-07-15 17:53:10.949,47
1818,a4898f46-a8ad3eae-fb62fc77-2b1281ca-b344d176,2019-07-15 17:53:11.027,78
1819,2c3652ac-675483e3-86ee7462-3ed6eca4-bc4b87a8,2019-07-15 17:53:11.433,406
1820,aa94e6d4-35a29aa3-2e7afc03-5adc9622-8f9568de,2019-07-15 17:53:11.480,47
1821,9d817051-b00389db-963983d9-b72b5919-83208e2f,2019-07-15 17:53:11.543,63
1822,6bf04355-986079a2-a0b1a576-b22dc4cc-3d60f1c1,2019-07-15 17:53:11.589,46
1823,047e2af3-b0bb271f-3ff6ebdc-68d4a07f-c5a5e90f,2019-07-15 17:53:11.636,47
1824,ff72acec-f27a11fd-e00a36e3-7e1d354a-2338adc8,2019-07-15 17:53:11.699,63
1825,804afb71-65ea4982-68462931-6e126e3f-81fe905a,2019-07-15 17:53:11.746,47
1826,f2ba58ab-99d2e8c4-181f9b12-e3a97a1d-6b8aaade,2019-07-15 17:53:11.808,62
1827,4f07f4a6-46c37841-278d2b22-31b5245d-779debc6,2019-07-15 17:53:11.855,47
1828,05710174-139963a4-4bd2c92e-fb8aab8a-3f281fc5,2019-07-15 17:53:11.902,47
1829,88b0d26f-cea3b1c5-1bdbe297-0437d933-7f4f4c7b,2019-07-15 17:53:11.949,47
1830,2916f676-1f9f66c4-2ce23fbf-0d5ab3cf-b43560c7,2019-07-15 17:53:12.011,62
1831,cf94713b-6accfd34-5547ce74-55b50c79-4ae974ca,2019-07-15 17:53:12.386,375
1832,6197506f-0ec1c103-36623c92-d506e13f-4ef111a6,2019-07-15 17:53:12.433,47
1833,181be250-5c8156b5-e74c9161-9da58858-574c49b8,2019-07-15 17:53:12.480,47
1834,6b1b64a8-e2f605b5-ac2001de-58d54923-6d69f2ec,2019-07-15 17:53:12.527,47
1835,c9280006-355dc9ae-354b7ac8-7551e9cb-0bcbbeb1,2019-07-15 17:53:12.574,47
1836,e084fda8-386d3665-391618be-0c5a3cca-e758075d,2019-07-15 17:53:12.621,47
1837,46658380-72e969a6-17cb3163-a4f0d706-cec6d860,2019-07-15 17:53:12.668,47
1838,abf726c1-fe7fdadc-528a627b-437d0da9-60dd0b3f,2019-07-15 17:53:12.714,46
1839,dea07da2-4e6f3183-0f173102-c3f452dd-46d3c888,2019-07-15 17:53:12.761,47
1840,af2bab33-660e6dcd-5580cd34-49931847-6f4701fd,2019-07-15 17:53:12.808,47
1841,b78e012f-6eb35960-85383171-9ea12d53-b2d66322,2019-07-15 17:53:12.855,47
1842,c703a736-575c22bf-32c49783-e093ee05-02a12b38,2019-07-15 17:53:12.902,47
1843,a886efda-ffa45e6f-483bec3c-3811d61e-576f3a87,2019-07-15 17:53:12.964,62
1844,c3554b50-b65d8587-a6304385-2432939f-5decaf88,2019-07-15 17:53:13.089,125
1845,0dbb6ee2-53f26e3b-229203b4-8899e31e-4e10d510,2019-07-15 17:53:13.418,329
1846,81bea134-2848550a-227a0b2b-6b7db497-1dcf1a74,2019-07-15 17:53:13.449,31
1847,faf662bd-2f338536-d19200eb-8df80e5d-59926cf1,2019-07-15 17:53:13.480,31
1848,66c36639-92883e89-cfa2713e-a8385b8c-b522e33e,2019-07-15 17:53:13.511,31
1849,2d76ca19-25f2fa33-a1669da6-ee7b605e-3e3111b0,2019-07-15 17:53:13.543,32
1850,29a90f38-f7bea8ea-0a260c8c-8f534f71-967d4e1a,2019-07-15 17:53:13.574,31
1851,8e151e26-19033b3d-88147c60-ab13a038-0104201d,2019-07-15 17:53:13.605,31
1852,f28cad5e-9a1f509c-7b6a2ec5-b43dca34-c5ed668e,2019-07-15 17:53:13.636,31
1853,3cde911f-7acfbe81-fa95b562-3b64d588-0cf97079,2019-07-15 17:53:13.668,32
1854,93a83f8a-0f3a48ca-82dd29ea-435cd7bf-885abf88,2019-07-15 17:53:13.714,46
1855,80709332-93d46030-51c813d9-9d53d1ca-a45a7e0f,2019-07-15 17:53:13.746,32
1856,00b4a4c5-8a66d883-ea8cbbf1-fad45d2e-c3c46805,2019-07-15 17:53:13.777,31
1857,fe7f7556-99d67623-0f5ea74a-4abe3291-e5897825,2019-07-15 17:53:13.808,31
1858,adac0d15-852919db-19b4345b-016dd787-d29b9477,2019-07-15 17:53:13.871,63
1859,842e8910-92337b34-300fe2c5-93dc4593-7080c72a,2019-07-15 17:53:13.918,47
1860,9e088f2f-873a271e-b88062f4-2d5fb5a3-c72031bd,2019-07-15 17:53:13.964,46
1861,8d541536-19bcd3a1-df5431c3-78b3abb5-b83c0ad7,2019-07-15 17:53:14.027,63
1862,45e6e2e9-306339d3-f9acbd12-f3bad94c-86cf582d,2019-07-15 17:53:14.433,406
1863,f19ca535-df5815d1-546ecb04-8a743368-c24b1072,2019-07-15 17:53:14.480,47
1864,adabfc93-15e51775-762b9e15-c5294725-441229bf,2019-07-15 17:53:14.543,63
1865,56b56281-265eb8b9-56dc7984-10d364b4-05ff37e3,2019-07-15 17:53:14.589,46
1866,94139ed4-3e56ae66-0bc38661-983de3b3-b250dc8d,2019-07-15 17:53:14.652,63
1867,1d9a4426-9530e799-9bb8c224-3a46cb75-08beeea9,2019-07-15 17:53:14.699,47
1868,bd88dca7-fa749e11-77b57288-c6da3d6e-4e4454a3,2019-07-15 17:53:14.761,62
1869,73286b0c-51343e32-5fa930d1-1170b596-b0055c96,2019-07-15 17:53:14.808,47
1870,e2c7f552-cfcba8fc-428a7d3f-05ee8f22-aae983b7,2019-07-15 17:53:14.871,63
1871,68ece7a2-504cd7a7-a8a25fbb-81ace274-12924995,2019-07-15 17:53:14.933,62
1872,e9dbfd4c-49f843d3-f3b3f672-3db625ea-46e3f64a,2019-07-15 17:53:14.996,63
1873,64cc6522-eec464ef-0b1bd05c-bd4cf9a6-d72120f5,2019-07-15 17:53:15.355,359
1874,171f2cc0-983741f0-a4c5dad9-ecf8ae89-a14f314b,2019-07-15 17:53:15.402,47
1875,7d990139-500f2a9f-bdbbd46b-6b2110c9-784ab598,2019-07-15 17:53:15.449,47
